,short_name,similarity_score
1652,Y. Nagatomo,0.62759143
5178,D. Warmerdam,0.62759143
379,Carlos Soler,0.62759143
535,Junior Firpo,0.62759143
5161,A. Matějů,0.62759143
7125,W. Suwayyid,0.62759143
3964,Daguinho Parrela,0.62759143
7284,H. Coulson,0.62759143
4091,M. Vojvoda,0.62759143
4305,J. van den Bergh,0.62759143
6188,K. Arkivuo,0.62759143
2383,J. Pied,0.62759143
4309,S. Celozzi,0.62759143
6048,B. Purrington,0.62759143
4162,S. Muroya,0.62759143
4577,R. Osorio,0.62759143
5408,C. Râpă,0.62759143
870,N. Mukiele,0.62759143
5468,S. Aytaç,0.62759143
5467,M. Alphonse,0.62759143
1421,T. Kędziora,0.62759143
2997,F. Mladenović,0.62759143
4172,C. Townsend,0.62759143
5152,C. Borthwick-Jackson,0.62759143
2362,E. Insúa,0.62759143
2366,Luisinho,0.62759143
5086,Marlon,0.62759143
2373,V. Torosidis,0.62759143
2621,L. Koutris,0.62759143
5455,J. Hergault,0.62759143
6139,L. Garbutt,0.62759143
4654,L. Dos Santos,0.62759143
6623,Shin Kwang Hoon,0.62759143
2402,R. Salinas,0.62759143
1503,J. Brenet,0.62759143
6321,L. Tipton,0.62759143
4710,K. Freeman,0.62759143
3286,A. Hloušek,0.62759143
4659,S. Kingsley,0.62759143
6237,J. Jacobson,0.62759143
5992,E. Bogado,0.62759143
1499,C. Biraghi,0.62759143
3458,Júnior Morais,0.62759143
7172,I. Aaneba,0.62759143
3343,M. Barthelmé,0.62759143
4733,Z. Yavru,0.62759143
3305,Antoñito,0.62759143
3774,A. Rosi,0.62759143
6384,Z. Brault-Guillard,0.62759143
2460,I. Strinić,0.62759143
7428,J. Powell,0.62759143
5245,L. De Bock,0.62759143
4125,M. Havel,0.62759143
2949,C. Löwe,0.62759143
2375,F. Kudryashov,0.62759143
3901,M. Kuhn,0.62759143
4636,J. Vela,0.62759143
2817,K. Nababkin,0.62759143
4665,V. N'Simba,0.62759143
6980,B. Haunstrup,0.62759143
5944,G. Nepomuceno,0.62759143
1823,F. Hadergjonaj,0.62759143
4645,K. Haugen,0.62759143
3598,N. Gavory,0.62759143
7550,J. Nelson,0.62759143
5391,L. Palmer,0.62759143
1627,B. Oczipka,0.62759143
584,J. Veltman,0.62759143
4816,J. Paganoni,0.62759143
3421,E. Perlaza,0.62759143
6106,G. Mainero,0.62759143
3269,U. Emanuelson,0.62759143
6522,J. Kamber,0.62759143
3610,K. Wagner,0.62759143
6652,C. Hussey,0.62759143
6248,L. Gerson,0.62759143
1574,Barragán,0.62759143
7248,Kim Tae Ho,0.62759143
5792,L. Grimi,0.62759143
4970,J. Arboleda,0.62759143
3659,Luis Rioja,0.62759143
7182,D. Thomas,0.62759143
3424,F. Díaz,0.62759143
4836,M. Sadlok,0.62759143
2595,E. Kwateng,0.62759143
6430,N. Mason,0.62759143
5016,Jessé Ferdeira,0.62759143
3128,L. Di Plácido,0.62759143
6708,A. Soubervie,0.62759143
3865,B. Dja Djédjé,0.62759143
4499,N. Ramírez,0.62759143
2238,M. Hanousek,0.62759143
1870,Diego Rico,0.62759143
6209,T. McMahon,0.62759143
4996,Jiang Zhipeng,0.62759143
5779,Kim Chang Soo,0.62759143
2567,M. Targett,0.62759143
5026,S. Hlanti,0.62759143
3876,K. D'Haene,0.62759143
7472,A. Molina,0.62759143
4016,A. Cruz,0.62759143
3420,Y. Candelo,0.62759143
4371,S. Beitashour,0.62759143
5104,R. Frosler,0.62759143
6314,L. Mosquera,0.62759143
4534,H. ter Avest,0.62759143
585,D. Zappacosta,0.62759143
2359,E. Pieters,0.62759143
6594,J. Arvidsson,0.62759143
3771,P. Ebert,0.62759143
6770,L. Polworth,0.62759143
1801,J. Silva,0.62759143
5325,S. Jamieson,0.62759143
6582,M. Gardyne,0.62759143
5321,L. Scaglia,0.62759143
5306,J. Parr,0.62759143
918,R. Bensebaini,0.62759143
6296,J. Schauerte,0.62759143
4400,Rúben Ferreira,0.62759143
5081,C. Gutiérrez,0.62759143
5972,J. Shackleton,0.62759143
3893,C. Forsyth,0.62759143
1884,T. Delaine,0.62759143
1280,Júnior Caiçara,0.62759143
5859,A. Acosta,0.62759143
4881,C. Orrantía,0.62759143
1220,D. Basta,0.62759143
5800,K. Ceesay,0.62759143
7348,Ke Zhao,0.62759143
3179,R. López,0.62759143
6656,J. Nilsen,0.62759143
1090,T. Castagne,0.62759143
7084,C. Stefańczyk,0.62759143
2551,J. Lewis,0.62759143
6310,F. Castillo,0.62759143
3492,B. Jatta,0.62687045
780,M. Sulejmani,0.62687045
2735,K. Narey,0.62687045
2805,J. Beausejour,0.62687045
1892,Álvaro García,0.62687045
1321,R. Steffen,0.62687045
841,F. Fabra,0.62687045
3292,K. Barbarouses,0.62687045
234,H. Lozano,0.62687045
4046,R. Zekhnini,0.62687045
4588,M. Honsak,0.62687045
1860,A. Bălută,0.62687045
1126,M. Cornet,0.62687045
1955,L. Robles,0.62683684
1554,J. Morel,0.62561417
6946,L. Fosgaard,0.62561417
323,Y. Poulsen,0.62561417
7351,A. Boroughbridge,0.62561417
7346,T. Siedschlag,0.62561417
1335,Nelsildo Reis,0.62561417
5330,A. Landgren,0.62561417
649,A. Samaris,0.62561417
3272,D. Dessena,0.62561417
1332,Eltildo Correia,0.62561417
5407,H. Jimenez,0.62561417
7560,J. McCombe,0.62561417
5335,Cheng Yuelei,0.62561417
568,B. Davies,0.62561417
7344,J. Coulson,0.62561417
4886,P. Kovář,0.62561417
6697,Leonardo Freijão,0.62561417
7260,Javi Pérez,0.62561417
4221,Wu Xinghan,0.62561417
508,J. Serendero,0.62561417
4744,S. Camara,0.62561417
5743,S. Kulovits,0.62561417
21,Sergio Busquets,0.62561417
7391,Han Rongze,0.62561417
1041,P. Herrmann,0.62561417
5745,A. Mannus,0.62561417
1037,Rômulo,0.62561417
7094,C. Andrew,0.62561417
4283,J. Herrera,0.62561417
6658,V. Créhin,0.62561417
6820,S. Roux,0.62561417
7321,D. Jarvis,0.62561417
7049,G. Buckley,0.62561417
609,S. Coleman,0.62561417
3297,D. González,0.62561417
3800,M. Volta,0.62561417
6239,A. Stolz,0.62561417
4025,J. Deminguet,0.62561417
6148,Lei Tenglong,0.62561417
262,D. De Rossi,0.62561417
3769,M. Torrén,0.62561417
1517,J. Drmić,0.62561417
5301,T. Tzimopoulos,0.62561417
794,Mikel San José,0.62561417
2764,R. Ripart,0.62561417
7118,G. Jansson,0.62561417
2532,Marcos Paneira,0.62561417
5485,J. Christjansen,0.62561417
3230,O. Deschacht,0.62561417
3975,E. Seka,0.62561417
6936,Zhou Yun,0.62561417
6889,C. Patterson-Sewell,0.62561417
5891,C. Lade,0.62561417
1104,E. Álvarez,0.62561417
1246,Beto,0.62561417
6937,Yang Xiaotian,0.62561417
4797,J. Moulin,0.62561417
4695,J. Grahl,0.62561417
1194,M. Topal,0.62561417
5355,F. Di Tacchio,0.62561417
7081,L. McCormick,0.62561417
2086,Osvaldo Lodeiro,0.62561417
5881,A. Corsi,0.62561417
1331,Juli Freitinho,0.62561417
7076,D. Cowie,0.62561417
4811,R. Zwinkels,0.62561417
7463,J. Popelard,0.62561417
6294,C. Jennings,0.62561417
5462,Lu Wenjun,0.62561417
3352,M. Coronel,0.62561417
5297,R. Martin,0.62561417
325,M. Ginter,0.62561417
5454,Jin Jingdao,0.62561417
3253,T. Kessler,0.62561417
5892,R. Gaddis,0.62561417
3283,B. Capon,0.62561417
1268,M. Schmelzer,0.62561417
807,M. Hitz,0.62561417
3957,Cai Huikang,0.62561417
1945,T. Sippel,0.62561417
288,Mário Fernandes,0.62561417
6332,Henrique Jardinel,0.62561417
3879,D. Kaiser,0.62561417
931,D. Kuzyaev,0.62561417
1452,A. Martín Arias,0.62561417
3978,I. Plastun,0.62561417
1342,G. Ichazo,0.62561417
3157,B. Schmitz,0.62561417
3302,Go Yo Han,0.62561417
203,D. Blind,0.62561417
5002,Wang Shenchao,0.62561417
1721,Jorginhson,0.62561417
7488,Zhu Xiaogang,0.62561417
5206,R. Meara,0.62561417
7489,Luo Yi,0.62561417
2954,C. Kerbrat,0.62561417
3347,A. Gonçalves,0.62561417
1162,F. Andone,0.62561417
1906,M. Rodríguez,0.62561417
4635,V. Berisha,0.62561417
6283,M. Schulze Niehues,0.62561417
3739,M. Izco,0.62561417
6548,P. Green,0.62561417
1929,F. Bastians,0.62561417
7252,Bai Yuefeng,0.62561417
3836,R. Grant,0.62561417
4707,M. Gorgelin,0.62561417
1928,A. Ulmer,0.62561417
5778,R. Boguski,0.62561417
6653,H. Mizumoto,0.62561417
6857,C. Källqvist,0.62561417
5280,Iñaki Astiz,0.62561417
6252,T. Mickel,0.62561417
5817,Kim Ho Jun,0.62561417
3595,R. Murawski,0.62561417
1391,I. Šunjić,0.62561417
3973,J. Grimm,0.62561417
4251,Àngel Rangel,0.62561417
5281,D. Murphy,0.62561417
7146,G. Stancampiano,0.62561417
2819,Y. Cahuzac,0.62561417
5096,B. Close,0.62561417
6862,M. Hamoud,0.62561417
5688,S. Schäfer,0.62561417
1980,Alex Bergantiños,0.62561417
7412,Sun Bo,0.62561417
5629,I. Paro,0.62561417
4277,José Semedo,0.62561417
4086,B. Ampuero,0.62561417
6896,Zhang Chi,0.62561417
6858,P. Heerwagen,0.62561417
5932,Ji Xiang,0.62561417
4435,N. Ibáñez,0.62561417
5285,J. Samuelsen,0.62561417
298,Raphaelito Anjos,0.62561417
1171,Jaume,0.62561417
5738,N. Butzen,0.62561417
6494,Wang Tong,0.62561417
1235,F. Lustenberger,0.62561417
7389,E. Whitehouse,0.62561417
4662,N. Kreuzer,0.62561417
4444,Tang Miao,0.62561417
3438,T. Romanczuk,0.62561417
4311,L. Guldan,0.62561417
7229,T. Soares,0.62561417
3862,A. Domínguez,0.62561417
4320,C. Evans,0.62561417
472,L. Pratto,0.62561417
7519,Y. Kurihara,0.62561417
7204,Qi Tianyu,0.62561417
1227,J. Maidana,0.62561417
5677,Sun Jie,0.62561417
3284,William,0.62561417
7413,A. Ablet,0.62561417
7518,Sun Shoubo,0.62561417
5680,Fu Huan,0.62561417
6195,A. El-Abd,0.62561417
430,C. Kramer,0.62561417
3264,F. Gago,0.62545264
1193,B. Schweinsteiger,0.62545264
1509,J. Lössl,0.6249562
333,T. Vaclík,0.6249562
79,A. Lopes,0.6249562
25,Ederson,0.62494975
7272,A. Verda,0.6248826
2465,Patric,0.6248826
3798,Wellington,0.6248826
2170,S. Mounié,0.6248826
1127,Gonçalo Paciência,0.6248826
373,L. Dálves,0.6248826
215,Louri Beretta,0.6248826
2387,C. Basham,0.62458813
7330,Zhu Ting,0.62458813
6223,L. Stevenson,0.62458813
1556,P. Zabaleta,0.62458813
468,R. Fährmann,0.6243242
2040,Diego Oliveira,0.6242382
2687,A. Fransson,0.62341446
1902,Tarantini,0.62341446
4299,D. Stockdale,0.6229245
3789,P. Helland,0.6212
2045,João Pereira,0.62110704
2213,L. Moore,0.62110704
2411,O. Şahan,0.6200546
1516,J. Tavernier,0.6197246
3533,A. Werner,0.6192514
3494,I. Zlobin,0.6192514
2648,S. Ortega,0.6192514
1081,A. Lunin,0.6192514
625,Guaita,0.6185444
3430,S. Torrico,0.6180514
2873,Alberto,0.6180514
1905,L. Butelle,0.6173543
5298,Biel Ribas,0.6173543
268,L. Fabiański,0.6173543
28,T. Courtois,0.6173543
2002,Rafael,0.6173543
4643,N. Bertrams,0.6173543
5657,A. Østbø,0.6173543
2334,B. Jones,0.6173543
1914,A. Talavera,0.6173543
2870,O. Nyland,0.6173543
7441,S. Moore,0.6173543
1877,Diego Mariño,0.6173543
2241,K. Darlow,0.6173543
437,M. Dúbravka,0.6173543
204,L. Hrádecký,0.6173543
3,J. Oblak,0.6173543
4066,T. Wellenreuther,0.6173543
2304,C. Kameni,0.6173543
2815,N. Navarro,0.6173543
4072,Caro,0.6173543
2643,Jandrei,0.6173543
3618,Z. Boucher,0.6173543
459,S. Romero,0.6173543
4847,W. Yarbrough,0.6173543
2220,A. Brignoli,0.6173543
2808,N. Champagne,0.6173543
3687,D. Keet,0.6173543
4859,T. Hateley,0.6171602
3913,Q. Bernard,0.61644703
4067,M. Clark,0.61644703
6271,F. Nouble,0.61537725
7055,D. Sugimoto,0.61537486
1228,D. Zurutuza,0.61479867
4773,N. Kilkenny,0.61464614
1938,M. Andújar,0.61462855
1247,B. Dzsudzsák,0.61449987
913,R. Marin,0.61449987
6592,Bae Ki Jong,0.6138903
6908,C. McCormack,0.61348355
6201,D. Edwards,0.61236435
4266,L. Wallace,0.61236435
615,O. Toprak,0.61236435
592,M. Debuchy,0.61236435
6181,P. Brożek,0.61236435
6519,N. Cameron,0.61236435
7128,D. Rosende,0.61236435
7075,D. Poggenberg,0.61236435
1569,J. Błaszczykowski,0.61236435
4912,D. Cvetinović,0.61236435
6867,K. Lejeune,0.61236435
3900,Luís Leal,0.61158943
6599,N. Malić,0.61158943
4801,M. Bostwick,0.61158943
5931,K. Opseth,0.61158943
4641,B. Potts,0.61158943
4775,J. Larentowicz,0.61158943
2526,Michel Cruceiro,0.61158943
2200,J. Uronen,0.61158943
7265,B. Wilmot,0.61158943
4888,C. Benschop,0.61158943
5797,N. Schouterden,0.61158943
4930,G. Courtet,0.61158943
6022,I. Drešević,0.61158943
4344,Unai Medina,0.61158943
5773,J. Toivio,0.61158943
6703,A. Melgalvis,0.61158943
6505,C. Nielsen,0.61158943
2422,E. Zukanović,0.61158943
4451,C. Henao,0.61158943
2522,Juli Piresinho,0.61158943
5382,R. Grange,0.61158943
1461,O. Kharbin,0.61158943
5345,C. Evans,0.61158943
5310,B. Pitman,0.61158943
4576,S. Mosquera,0.61158943
7435,G. Poynton,0.61158943
3962,Breno Bemposta,0.61158943
4374,A. Kolomeytsev,0.61158943
6150,F. David,0.61158943
2633,S. Prevljak,0.61158943
1988,Alcalá,0.61158943
1183,Guilherme,0.61158943
5243,R. Yamanaka,0.61158943
1954,R. Hennings,0.61158943
2087,Robson Denho,0.61158943
950,C. Wood,0.61158943
7222,R. Murray,0.61158943
4165,G. Chaalali,0.61158943
4563,D. Poha,0.61158943
80,R. Lukaku,0.61094594
3523,J. Ebobisse,0.61094594
4917,O. Zahustel,0.61094594
2857,C. Beauvue,0.61094594
4735,C. Martinez,0.61094594
5469,Campillo,0.6101528
3306,D. Kuciak,0.6100106
5853,D. Stahl,0.6098892
6525,L. Norris,0.6098892
1139,Matheus,0.60967857
261,Pepe Reina,0.60967857
422,M. Ryan,0.60967857
1359,A. Nübel,0.60967857
13,Alisson,0.60967857
7247,A. Al Saleh,0.60906154
572,A. Lunev,0.60906154
7132,M. Al Furayj,0.60906154
2215,Edgar Badía,0.60906154
995,C. Bravo,0.60906154
227,A. Onana,0.60906154
1512,M. Günok,0.60906154
7078,A. Collin,0.60906154
850,G. Arias,0.60906154
5079,L. Kelly,0.60906154
6841,Lee Bum Soo,0.60906154
2634,J. Pollersbeck,0.60906154
557,L. Karius,0.60906154
3249,P. Pentke,0.60906154
6460,E. Johansen,0.60906154
7457,B. Murphy,0.60906154
1713,Y. Lodygin,0.60906154
6545,Park Ilgyu,0.60906154
3559,Adrián Ortolá,0.60906154
3804,K. Kronholm,0.60906154
5716,Ryu Won Woo,0.60906154
7349,T. Kodama,0.60906154
4175,C. Maxwell,0.60906154
6484,I. Gelios,0.60906154
4511,P. Dahlberg,0.60906154
5633,T. Holý,0.60906154
5169,D. Melo,0.60906154
5047,A. Muric,0.60906154
5678,W. Norris,0.60906154
6863,B. Clarke,0.60906154
6861,G. Rogers,0.60906154
111,B. Leno,0.60906154
7020,R. Kojima,0.60906154
513,A. Lafont,0.60906154
1832,F. Rønnow,0.60906154
6540,S. Takagi,0.60906154
7359,L. Unbehaun,0.60906154
7561,J. Walsh,0.60906154
4132,C. Coosemans,0.60906154
1934,K. Westwood,0.60906154
5692,R. Sandberg,0.60906154
6772,O. Schnitzler,0.60906154
3187,H. González,0.60906154
3832,A. Elmohamady,0.6081322
5950,M. Cano,0.60793084
3227,N. Rimando,0.60793084
2134,E. Unsain,0.60793084
5145,B. Borrello,0.60754246
3816,A. Esswein,0.60754246
2778,João Amaral,0.60754246
886,M. Rojas,0.60754246
1384,S. Fofana,0.60754246
5660,Campabadal,0.60754246
4217,E. Velasco,0.60754246
1539,J. Lolley,0.60754246
1679,D. Nagbe,0.60754246
4052,C. Oliveira Souza,0.60754246
6409,J. Þorsteinsson,0.60754246
3003,J. Moreira,0.60754246
3894,E. Gyasi,0.60754246
2490,Pedro Santos,0.60754246
4905,Serginho,0.60754246
6821,C. Pain,0.60754246
393,Rony Lopes,0.60754246
4170,M. Odubajo,0.60754246
2180,J. Ibe,0.60754246
3939,R. Farfán,0.60754246
4222,U. Çiftçi,0.60754246
3334,D. Villalva,0.60754246
2129,M. Richter,0.60754246
5870,C. Hemlein,0.60754246
6006,K. Sekgota,0.60754246
4027,B. Eleke,0.60754246
6354,K. McAllister,0.60754246
6001,G. Gudmundsson,0.60754246
2502,S. Mendoza,0.60754246
3398,David Ferreiro,0.60754246
2471,Nildo Petrolina,0.60754246
1633,Y. Salibur,0.60754246
2055,A. Hahn,0.60754246
5834,S. McConville,0.60754246
3410,C. Goodwin,0.60754246
3943,W. Camacho,0.60754246
1068,A. Marušić,0.60754246
2260,S. Gümüş,0.60754246
4065,Wei Shihao,0.60754246
4574,K. Manneh,0.60754246
4687,A. Ajagun,0.60754246
5783,K. Özer,0.60754246
4419,K. Nagai,0.60754246
2929,Sebá,0.60754246
6085,A. Traoré,0.60754246
3330,B. Koita,0.60754246
1370,Y. Karamoh,0.60754246
1369,Renato Sanches,0.60754246
3412,G. Lovrencsics,0.60754246
6633,P. Taylor,0.60754246
3058,S. Abdullahi,0.60754246
5436,D. Vallejos,0.60754246
1901,J. Zmrhal,0.60754246
418,M. Almirón,0.60754246
4116,M. Crépeau,0.60701084
6229,D. Bouzanis,0.60701084
1582,A. Begović,0.60701084
6,M. ter Stegen,0.60701084
3576,A. Micai,0.60701084
5946,H. Ilkura,0.60701084
3232,J. Poulsen,0.60613036
2280,G. Brugman,0.60613036
4441,Y. Kashiwagi,0.60613036
4355,D. Blacha,0.60613036
2990,Pedro Tiba,0.60613036
450,B. Foster,0.6060792
1320,A. Szymanowski,0.60542965
5899,M. Gajos,0.60476565
3958,V. Malcorra,0.60476565
5352,M. Pietrowski,0.60476565
4094,M. Osman,0.60476565
2804,K. Reichel,0.60476565
60,I. Rakitić,0.60476565
458,D. Wass,0.60476565
3378,Timor,0.60476565
3825,Mossa,0.60476565
3220,Eber Bessa,0.60476565
1340,Davidson,0.60476565
266,H. Herrera,0.60476565
2227,Y. Gordillo,0.60476565
3908,Felipe,0.60476565
2645,B. Acosta,0.60476565
647,D. Cheryshev,0.60447747
2330,S. Naismith,0.6043817
1496,N. Etheridge,0.6039413
3782,E. Kawashima,0.6037195
6162,P. Delecroix,0.6037195
2323,J. Leca,0.6037195
183,G. Buffon,0.6037195
1238,Fabricio,0.6029586
1587,Kiko Casilla,0.6029586
32,H. Lloris,0.6029586
6618,J. Ayala,0.6029586
5236,G. Güvenç,0.6029586
5203,V. Hladký,0.6029586
1507,L. Kalinić,0.6029586
4051,O. De Wolf,0.6029586
6791,C. Guerra,0.6029586
7522,O. Petersen,0.6029586
1576,W. Hennessey,0.6029586
4497,M. Svilar,0.6029586
3190,J. Siebenhandl,0.6029586
1214,S. Bolat,0.6029586
70,G. Donnarumma,0.6029586
126,Y. Sommer,0.6029586
3684,L. Thomas,0.6029586
2328,S. Viera,0.6029118
3228,T. Howard,0.6029118
5270,M. Wölfli,0.6029118
1796,D. Kourmpelis,0.6011652
768,Manu García,0.6011652
3787,A. Power,0.6011652
6573,T. Craig,0.6011652
3247,A. Tettey,0.6011652
7099,M. Simon,0.6011652
3673,G. Hanley,0.6011652
2960,W. Katsande,0.6011652
6287,M. Pfitzner,0.6011652
4981,M. Arini,0.6011652
3765,J. Pearce,0.6011652
1895,T. Hlatshwayo,0.6011652
5244,J. Nation,0.6011652
4922,J. Williams,0.6011652
6892,S. Matuszek,0.6011652
4791,D. Gray,0.6011652
3812,J. Flum,0.6011652
2999,S. Griesbeck,0.6011652
982,Gelson Fernandes,0.6011652
117,Pepe,0.6011652
6092,T. Lapslie,0.6011652
4130,A. Nsiala,0.60104996
1964,Fábio Pacheco,0.60104996
7328,L. Joyce,0.60104996
3510,G. Moncini,0.60104996
5620,G. Iñíguez,0.60104996
815,G. Medel,0.60104996
7254,N. Atangana,0.60104996
3848,Escassi,0.60104996
2562,Jorge Sáenz,0.60104996
289,S. Coates,0.60104996
4602,D. Oyarzún,0.60104996
1880,G. Shinnie,0.60104996
2349,D. Tošić,0.60104996
4189,J. Marquis,0.60104996
1498,J. Svensson,0.60104996
5398,R. Smallwood,0.60104996
5148,F. Brorsson,0.60104996
2975,C. Suárez,0.60104996
4963,D. Erdmann,0.60104996
5857,M. Rømer,0.60104996
3012,Otávinho Vila,0.60104996
1123,S. Ascacíbar,0.60104996
3785,Wang Dalei,0.59919786
4807,M. Pinto,0.59919786
5715,A. De Vitis,0.59877765
3393,H. Kekana,0.59877765
1717,Granell,0.59877765
6087,M. Sayouba,0.59761304
4851,P. Garcés,0.59761304
3236,G. Lux,0.5965252
5750,J. Absalonsen,0.59537214
5839,Cristóbal,0.59537214
823,B. Stambouli,0.5951078
599,D. Criscito,0.5951078
789,N. Petersen,0.59292287
4754,Z. Dedič,0.59292287
2456,B. Stancu,0.59292287
3786,M. Männel,0.5927242
5038,M. Gagliardo,0.5927242
250,O. Baumann,0.5927242
826,A. Marchesín,0.5927242
6140,O. Banks,0.59223974
1918,G. İnler,0.59223974
4613,M. Martínez,0.59223974
5187,C. Edwards,0.59223974
3581,Fali,0.5921437
3733,G. Leadbitter,0.5921437
6330,L. Saldaña,0.592088
2505,N. Pasquini,0.592088
2352,A. Beck,0.592088
919,Aritz Elustondo,0.592088
4129,J. Bidwell,0.592088
1530,C. Günter,0.592088
364,André Almeida,0.592088
7051,J. Cranston,0.592088
5782,S. Glarner,0.592088
5943,K. Ota,0.592088
6423,D. Butler,0.592088
945,Paulinho,0.5918445
2533,Gus Outomouro,0.5918445
5247,T. Børven,0.5918445
2424,H. Barcos,0.5918445
2784,C. Gordon,0.5916883
2813,B. Guzan,0.59031177
6043,N. Baumann,0.59031177
100,Kepa,0.59031177
342,Cesc Fàbregas,0.5900867
2905,T. Usami,0.5884995
2315,F. Marchetti,0.5883265
5256,F. Al Qarni,0.5883265
1793,F. Quignon,0.5880353
531,A. Diallo,0.5880353
6378,D. Barlaser,0.5880353
1121,Eduardo Henrique,0.5880353
2792,S. Bossut,0.5879428
246,Sergio Asenjo,0.5879428
1831,B. Hamid,0.5879428
3843,F. Giefer,0.5879428
6515,G. Kongshavn,0.5879428
5997,J. Vickers,0.5879428
3649,F. Kurto,0.5879428
2715,W. Foderingham,0.5873178
2320,A. Rebrov,0.58665496
1279,S. Padt,0.58665496
3929,J. Cuadrado,0.58665496
2041,M. Borjan,0.58665496
3748,R. Riou,0.58576405
4241,M. Agazzi,0.58576405
2995,D. Dibusz,0.58576405
6179,H. Opdal,0.58576405
942,B. Reynet,0.58576405
5197,A. Bono,0.58576405
1621,C. Álvarez,0.58576405
3721,Rubén,0.58576405
5246,R. Pillot,0.58576405
6839,Mejías,0.58576405
4242,N. Mäenpää,0.58576405
1636,L. Sepe,0.58576405
6614,M. Howard,0.58576405
5294,R. Cierzniak,0.58576405
934,E. Mendy,0.58576405
923,T. Koubek,0.58576405
7445,J. McDonnell,0.58576405
5377,T. Deric,0.58576405
1338,D. Boyko,0.58576405
57,W. Szczęsny,0.58576405
7091,C. Neal,0.58576405
7106,Li Shuai,0.58576405
5168,J. Martínez,0.58576405
975,Iván Cuéllar,0.58576405
7079,S. Bywater,0.58576405
6602,B. Olejnik,0.58576405
3203,P. Terracciano,0.58576405
3169,G. Makaridze,0.58576405
6419,A. Spahic,0.58576405
2092,Victorino Magela,0.58576405
1125,Y. Mvogo,0.58576405
3332,M. Samassa,0.58576405
6825,A. Meyer,0.58576405
5403,A. Iacobucci,0.58576405
3314,J. McLaughlin,0.58576405
1158,A. Blake,0.58576405
4755,J. Alvbåge,0.58576405
185,R. Jarstein,0.58576405
1166,L. Skorupski,0.58576405
2856,M. Langerak,0.58576405
179,J. Cillessen,0.58576405
2851,M. Kozáčik,0.58576405
4652,C. Bonilla,0.58576405
4777,A. Kwarasey,0.58576405
176,K. Trapp,0.58576405
2112,Unai Simón,0.58576405
1773,J. Bijlow,0.58576405
1269,E. Berisha,0.58576405
3511,R. Rúnarsson,0.58576405
3281,F. Rodríguez,0.58576405
3448,Wiliam Santinho,0.58576405
7295,C. Burton,0.58576405
168,K. Casteels,0.58576405
4671,M. Hansen,0.58576405
3563,J. Busk,0.58576405
4690,F. De Paul,0.58576405
4706,A. Letellier,0.58576405
3577,I. Provedel,0.58576405
504,F. Armani,0.58576405
3613,F. Plach,0.58576405
245,David Soria,0.58576405
4741,L. Steele,0.58576405
1348,I. Radu,0.58576405
5546,Daniel Fuzato,0.58576405
2326,P. Tschauner,0.58576405
2559,S. Scuffet,0.58576405
5690,Manu García,0.58576405
6503,C. Diop,0.58576405
1920,D. Padelli,0.58576405
2168,R. Zentner,0.58576405
5894,N. Manfredini,0.58576405
3940,M. Ibáñez,0.58576405
2812,Eduardo,0.58576405
2716,V. Belec,0.58576405
6530,A. Kann,0.58576405
604,N. Guzmán,0.58576405
6665,J. Maurer,0.58576405
412,E. Andrada,0.58576405
7485,K. Stamatopoulos,0.58576405
5791,C. Seitz,0.58576405
2219,R. Strebinger,0.58576405
5788,N. Mihaylov,0.58576405
2593,J. Drommel,0.58576405
2430,C. Pantilimon,0.58576405
5608,D. Sappa,0.58576405
2341,T. Krul,0.58576405
5578,Álex Cobo,0.58576405
2733,Sergio Herrera,0.58576405
6143,M. Lampson,0.58576405
1553,W. Caballero,0.58576405
4105,J. Blackman,0.58576405
6738,F. Cambeses,0.58576405
7089,M. Tørnes,0.58576405
2179,M. Pigliacelli,0.58576405
2768,M. Al Owais,0.58576405
7392,A. McCarey,0.58576405
6199,M. Hernández,0.58576405
4314,D. Petrić,0.58576405
229,A. Areola,0.58576405
4293,V. Mannone,0.58576405
3666,O. Shevchenko,0.58576405
2435,F. Bardi,0.58576405
352,Adán,0.58576405
1442,Gabriel,0.58576405
7187,A. Vaikla,0.58576405
6766,Jaume Valens,0.58576405
5828,R. Ruiter,0.58576405
2350,L. Burián,0.58576405
5626,Alberto Varo,0.58576405
2390,V. Fiorillo,0.58576405
421,J. Zoet,0.58576405
5757,B. Alnwick,0.58576405
5658,E. Barli,0.58576405
2796,L. Pocrnjic,0.58576405
5926,A. Kofler,0.58576405
5619,A. Salazar,0.58576405
4055,D. Bachmann,0.58576405
705,José Sá,0.58576405
1555,Rafael,0.58576405
1436,Miguel Silva,0.58576405
2480,M. Dituro,0.58576405
1727,Nicholas Aldair,0.58209616
1953,S. Arfield,0.58047837
